sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
566,21500005,4,8:18,,Thompson REBOUND (Off:1 Def:2),,203138,Hollis Thompson,PHI,0,,,0,,,Rebound ,Unknown
567,21500005,4,8:05,,Okafor 6' Jump Shot (18 PTS),73 - 86,1626143,Jahlil Okafor,PHI,0,,,0,,,Made Shot ,
568,21500005,4,8:00,Turner Bad Pass Turnover (P3.T13),McConnell STEAL (2 STL),,202323,Evan Turner,BOS,204456,T.J. McConnell,PHI,0,,,Turnover ,Bad Pass
569,21500005,4,7:56,Sullinger S.FOUL (P3.T3) (Z.Zarba),,,203096,Jared Sullinger,BOS,1626143,Jahlil Okafor,PHI,0,,,Foul ,Shooting
570,21500005,4,7:56,,Okafor Free Throw 1 of 2 (19 PTS),74 - 86,1626143,Jahlil Okafor,PHI,0,,,0,,,Free Throw ,Free Throw 1 of 2
571,21500005,4,7:56,SUB: Lee FOR Sullinger,,,203096,Jared Sullinger,BOS,101135,David Lee,BOS,0,,,Substitution ,
572,21500005,4,7:56,,Okafor Free Throw 2 of 2 (20 PTS),75 - 86,1626143,Jahlil Okafor,PHI,0,,,0,,,Free Throw ,Free Throw 2 of 2
573,21500005,4,7:46,Thomas Bad Pass Turnover (P3.T14),Okafor STEAL (1 STL),,202738,Isaiah Thomas,BOS,1626143,Jahlil Okafor,PHI,0,,,Turnover ,Bad Pass
574,21500005,4,7:31,,MISS Okafor 3' Jump Shot,,1626143,Jahlil Okafor,PHI,0,,,0,,,Missed Shot ,
575,21500005,4,7:30,Jerebko REBOUND (Off:0 Def:3),,,201973,Jonas Jerebko,BOS,0,,,0,,,Rebound ,Unknown
576,21500005,4,7:23,Thomas 1' Layup (25 PTS) (Lee 4 AST),,75 - 88,202738,Isaiah Thomas,BOS,101135,David Lee,BOS,0,,,Made Shot ,
577,21500005,4,7:09,,Canaan Out of Bounds Lost Ball Turnover (P3.T22),,203477,Isaiah Canaan,PHI,0,,,0,,,Turnover ,Out of Bounds Lost Ball Turnover
578,21500005,4,6:48,MISS Jerebko 4' Hook Shot,,,201973,Jonas Jerebko,BOS,0,,,0,,,Missed Shot ,
579,21500005,4,6:46,,Okafor REBOUND (Off:4 Def:3),,1626143,Jahlil Okafor,PHI,0,,,0,,,Rebound ,Unknown
580,21500005,4,6:38,,Thompson 27' 3PT Jump Shot (9 PTS) (McConnell 3 AST),78 - 88,203138,Hollis Thompson,PHI,204456,T.J. McConnell,PHI,0,,,Made Shot ,
581,21500005,4,6:38,CELTICS Timeout: Regular (Full 4 Short 1),,,1610612738,,,0,,,0,,,Timeout ,Regular
582,21500005,4,6:38,SUB: Bradley FOR Jerebko,,,201973,Jonas Jerebko,BOS,202340,Avery Bradley,BOS,0,,,Substitution ,
583,21500005,4,6:26,,McConnell S.FOUL (P4.T2) (E.Roe),,204456,T.J. McConnell,PHI,203935,Marcus Smart,BOS,0,,,Foul ,Shooting
584,21500005,4,6:26,Smart Free Throw 1 of 2 (9 PTS),,78 - 89,203935,Marcus Smart,BOS,0,,,0,,,Free Throw ,Free Throw 1 of 2
585,21500005,4,6:26,Smart Free Throw 2 of 2 (10 PTS),,78 - 90,203935,Marcus Smart,BOS,0,,,0,,,Free Throw ,Free Throw 2 of 2
586,21500005,4,6:02,,MISS Thompson 25' 3PT Jump Shot,,203138,Hollis Thompson,PHI,0,,,0,,,Missed Shot ,
587,21500005,4,6:01,Lee REBOUND (Off:1 Def:4),,,101135,David Lee,BOS,0,,,0,,,Rebound ,Unknown
588,21500005,4,5:56,Smart 26' 3PT Jump Shot (13 PTS) (Lee 5 AST),,78 - 93,203935,Marcus Smart,BOS,101135,David Lee,BOS,0,,,Made Shot ,
589,21500005,4,5:55,,76ers Timeout: Short (Reg.4 Short 1),,1610612755,,,0,,,0,,,Timeout ,Short
590,21500005,4,5:55,SUB: Crowder FOR Thomas,,,202738,Isaiah Thomas,BOS,203109,Jae Crowder,BOS,0,,,Substitution ,
591,21500005,4,5:46,,Noel 2' Layup (14 PTS),80 - 93,203457,Nerlens Noel,PHI,0,,,0,,,Made Shot ,
592,21500005,4,5:46,Lee S.FOUL (P3.T4) (R.Mott),,,101135,David Lee,BOS,203457,Nerlens Noel,PHI,0,,,Foul ,Shooting
593,21500005,4,5:46,,MISS Noel Free Throw 1 of 1,,203457,Nerlens Noel,PHI,0,,,0,,,Free Throw ,Free Throw 1 of 1
594,21500005,4,5:44,Turner REBOUND (Off:1 Def:3),,,202323,Evan Turner,BOS,0,,,0,,,Rebound ,Unknown
595,21500005,4,5:34,Lee Out of Bounds - Bad Pass Turnover Turnover (P2.T15),,,101135,David Lee,BOS,0,,,0,,,Turnover ,Out-of-Bounds Bad Pass Turnover
596,21500005,4,5:34,SUB: Johnson FOR Turner,,,202323,Evan Turner,BOS,101161,Amir Johnson,BOS,0,,,Substitution ,
597,21500005,4,5:27,Crowder STEAL (2 STL),McConnell Bad Pass Turnover (P3.T23),,204456,T.J. McConnell,PHI,203109,Jae Crowder,BOS,0,,,Turnover ,Bad Pass
598,21500005,4,5:24,,Thompson S.FOUL (P5.T3) (R.Mott),,203138,Hollis Thompson,PHI,203109,Jae Crowder,BOS,0,,,Foul ,Shooting
599,21500005,4,5:24,Crowder Free Throw 1 of 2 (10 PTS),,80 - 94,203109,Jae Crowder,BOS,0,,,0,,,Free Throw ,Free Throw 1 of 2
600,21500005,4,5:24,Crowder Free Throw 2 of 2 (11 PTS),,80 - 95,203109,Jae Crowder,BOS,0,,,0,,,Free Throw ,Free Throw 2 of 2
601,21500005,4,5:07,,Okafor 1' Layup (22 PTS) (Thompson 3 AST),82 - 95,1626143,Jahlil Okafor,PHI,203138,Hollis Thompson,PHI,0,,,Made Shot ,
602,21500005,4,4:56,MISS Smart 26' 3PT Jump Shot,,,203935,Marcus Smart,BOS,0,,,0,,,Missed Shot ,
603,21500005,4,4:55,Crowder REBOUND (Off:2 Def:4),,,203109,Jae Crowder,BOS,0,,,0,,,Rebound ,Unknown
604,21500005,4,4:51,,Thompson S.FOUL (P6.T4) (Z.Zarba),,203138,Hollis Thompson,PHI,101135,David Lee,BOS,0,,,Foul ,Shooting
605,21500005,4,4:51,,SUB: Sampson FOR Thompson,,203138,Hollis Thompson,PHI,203960,JaKarr Sampson,PHI,0,,,Substitution ,
606,21500005,4,4:51,Lee Free Throw 1 of 2 (7 PTS),,82 - 96,101135,David Lee,BOS,0,,,0,,,Free Throw ,Free Throw 1 of 2
607,21500005,4,4:51,Lee Free Throw 2 of 2 (8 PTS),,82 - 97,101135,David Lee,BOS,0,,,0,,,Free Throw ,Free Throw 2 of 2
608,21500005,4,4:39,,MISS Okafor 8' Jump Shot,,1626143,Jahlil Okafor,PHI,0,,,0,,,Missed Shot ,
609,21500005,4,4:37,Johnson REBOUND (Off:2 Def:4),,,101161,Amir Johnson,BOS,0,,,0,,,Rebound ,Unknown
610,21500005,4,4:30,Johnson 3' Alley Oop Layup (13 PTS) (Smart 5 AST),,82 - 99,101161,Amir Johnson,BOS,203935,Marcus Smart,BOS,0,,,Made Shot ,
611,21500005,4,4:10,,Okafor Out of Bounds - Bad Pass Turnover Turnover (P8.T24),,1626143,Jahlil Okafor,PHI,0,,,0,,,Turnover ,Out-of-Bounds Bad Pass Turnover
612,21500005,4,3:59,MISS Lee 2' Layup,,,101135,David Lee,BOS,0,,,0,,,Missed Shot ,
613,21500005,4,3:58,Johnson REBOUND (Off:3 Def:4),,,101161,Amir Johnson,BOS,0,,,0,,,Rebound ,Unknown
614,21500005,4,3:58,Johnson  Tip Layup Shot (15 PTS),,82 - 101,101161,Amir Johnson,BOS,0,,,0,,,Made Shot ,
615,21500005,4,3:58,,76ers Timeout: Regular (Reg.5 Short 1),,1610612755,,,0,,,0,,,Timeout ,Regular
616,21500005,4,3:58,SUB: Zeller FOR Lee,,,101135,David Lee,BOS,203092,Tyler Zeller,BOS,0,,,Substitution ,
617,21500005,4,3:58,SUB: Thomas FOR Smart,,,203935,Marcus Smart,BOS,202738,Isaiah Thomas,BOS,0,,,Substitution ,
618,21500005,4,3:41,,Okafor 10' Jump Shot (24 PTS) (Canaan 2 AST),84 - 101,1626143,Jahlil Okafor,PHI,203477,Isaiah Canaan,PHI,0,,,Made Shot ,
619,21500005,4,3:30,,Okafor P.FOUL (P4.PN) (R.Mott),,1626143,Jahlil Okafor,PHI,203092,Tyler Zeller,BOS,0,,,Foul ,Personal
620,21500005,4,3:30,Zeller Free Throw 1 of 2 (3 PTS),,84 - 102,203092,Tyler Zeller,BOS,0,,,0,,,Free Throw ,Free Throw 1 of 2
621,21500005,4,3:30,,SUB: Grant FOR Sampson,,203960,JaKarr Sampson,PHI,203924,Jerami Grant,PHI,0,,,Substitution ,
622,21500005,4,3:30,Zeller Free Throw 2 of 2 (4 PTS),,84 - 103,203092,Tyler Zeller,BOS,0,,,0,,,Free Throw ,Free Throw 2 of 2
623,21500005,4,3:10,Bradley S.FOUL (P2.PN) (E.Roe),,,202340,Avery Bradley,BOS,203477,Isaiah Canaan,PHI,0,,,Foul ,Shooting
624,21500005,4,3:10,,Canaan Free Throw 1 of 2 (17 PTS),85 - 103,203477,Isaiah Canaan,PHI,0,,,0,,,Free Throw ,Free Throw 1 of 2
625,21500005,4,3:10,,Canaan Free Throw 2 of 2 (18 PTS),86 - 103,203477,Isaiah Canaan,PHI,0,,,0,,,Free Throw ,Free Throw 2 of 2
626,21500005,4,2:59,Thomas 13' Floating Jump Shot (27 PTS),,86 - 105,202738,Isaiah Thomas,BOS,0,,,0,,,Made Shot ,
627,21500005,4,2:31,,MISS Noel 5' Jump Shot,,203457,Nerlens Noel,PHI,0,,,0,,,Missed Shot ,
628,21500005,4,2:30,Thomas REBOUND (Off:1 Def:1),,,202738,Isaiah Thomas,BOS,0,,,0,,,Rebound ,Unknown
629,21500005,4,2:18,Johnson Lost Ball Turnover (P1.T16),McConnell STEAL (3 STL),,101161,Amir Johnson,BOS,204456,T.J. McConnell,PHI,0,,,Turnover ,Lost Ball
630,21500005,4,2:10,,Okafor 3' Running Jump Shot (26 PTS) (McConnell 4 AST),88 - 105,1626143,Jahlil Okafor,PHI,204456,T.J. McConnell,PHI,0,,,Made Shot ,
631,21500005,4,1:58,Bradley Out of Bounds Lost Ball Turnover (P2.T17),,,202340,Avery Bradley,BOS,0,,,0,,,Turnover ,Out of Bounds Lost Ball Turnover
632,21500005,4,1:58,,SUB: Wood FOR Noel,,203457,Nerlens Noel,PHI,1626174,Christian Wood,PHI,0,,,Substitution ,
633,21500005,4,1:58,,SUB: Sampson FOR Okafor,,1626143,Jahlil Okafor,PHI,203960,JaKarr Sampson,PHI,0,,,Substitution ,
634,21500005,4,1:58,,SUB: Holmes FOR Canaan,,203477,Isaiah Canaan,PHI,1626158,Richaun Holmes,PHI,0,,,Substitution ,
635,21500005,4,1:58,SUB: Rozier FOR Thomas,,,202738,Isaiah Thomas,BOS,1626179,Terry Rozier,BOS,0,,,Substitution ,
636,21500005,4,1:58,SUB: Mickey FOR Johnson,,,101161,Amir Johnson,BOS,1626175,Jordan Mickey,BOS,0,,,Substitution ,
637,21500005,4,1:38,,MISS Holmes 5' Jump Shot,,1626158,Richaun Holmes,PHI,0,,,0,,,Missed Shot ,
638,21500005,4,1:35,,Wood REBOUND (Off:2 Def:0),,1626174,Christian Wood,PHI,0,,,0,,,Rebound ,Unknown
639,21500005,4,1:35,,MISS Wood 1' Layup,,1626174,Christian Wood,PHI,0,,,0,,,Missed Shot ,
640,21500005,4,1:33,Mickey REBOUND (Off:0 Def:1),,,1626175,Jordan Mickey,BOS,0,,,0,,,Rebound ,Unknown
641,21500005,4,1:28,MISS Rozier 4' Jump Shot,,,1626179,Terry Rozier,BOS,0,,,0,,,Missed Shot ,
642,21500005,4,1:27,Rozier REBOUND (Off:1 Def:0),,,1626179,Terry Rozier,BOS,0,,,0,,,Rebound ,Unknown
643,21500005,4,1:27,MISS Rozier 1' Tip Layup Shot,,,1626179,Terry Rozier,BOS,0,,,0,,,Missed Shot ,
644,21500005,4,1:26,Mickey REBOUND (Off:1 Def:1),,,1626175,Jordan Mickey,BOS,0,,,0,,,Rebound ,Unknown
645,21500005,4,1:26,,Sampson S.FOUL (P1.PN) (Z.Zarba),,203960,JaKarr Sampson,PHI,1626175,Jordan Mickey,BOS,0,,,Foul ,Shooting
646,21500005,4,1:26,Mickey Free Throw 1 of 2 (1 PTS),,88 - 106,1626175,Jordan Mickey,BOS,0,,,0,,,Free Throw ,Free Throw 1 of 2
647,21500005,4,1:26,Mickey Free Throw 2 of 2 (2 PTS),,88 - 107,1626175,Jordan Mickey,BOS,0,,,0,,,Free Throw ,Free Throw 2 of 2
648,21500005,4,1:15,Mickey P.FOUL (P1.PN) (Z.Zarba),,,1626175,Jordan Mickey,BOS,203924,Jerami Grant,PHI,0,,,Foul ,Personal
649,21500005,4,1:15,,Grant Free Throw 1 of 2 (5 PTS),89 - 107,203924,Jerami Grant,PHI,0,,,0,,,Free Throw ,Free Throw 1 of 2
650,21500005,4,1:15,,Grant Free Throw 2 of 2 (6 PTS),90 - 107,203924,Jerami Grant,PHI,0,,,0,,,Free Throw ,Free Throw 2 of 2
651,21500005,4,1:00,Crowder 26' 3PT Jump Shot (14 PTS) (Mickey 1 AST),,90 - 110,203109,Jae Crowder,BOS,1626175,Jordan Mickey,BOS,0,,,Made Shot ,
652,21500005,4,0:51,,Grant 1' Driving Layup (8 PTS),92 - 110,203924,Jerami Grant,PHI,0,,,0,,,Made Shot ,
653,21500005,4,0:51,Zeller S.FOUL (P3.PN) (R.Mott),,,203092,Tyler Zeller,BOS,203924,Jerami Grant,PHI,0,,,Foul ,Shooting
654,21500005,4,0:51,,Grant Free Throw 1 of 1 (9 PTS),93 - 110,203924,Jerami Grant,PHI,0,,,0,,,Free Throw ,Free Throw 1 of 1
655,21500005,4,0:35,Zeller 16' Jump Shot (6 PTS) (Bradley 2 AST),,93 - 112,203092,Tyler Zeller,BOS,202340,Avery Bradley,BOS,0,,,Made Shot ,
656,21500005,4,0:17,,Sampson 6' Turnaround Jump Shot (13 PTS),95 - 112,203960,JaKarr Sampson,PHI,0,,,0,,,Made Shot ,
657,21500005,4,0:00,,,95 - 112,0,,,0,,,0,,,End Period ,
658,21500006,4,12:00,,,86 - 71,0,,,0,,,0,,,Start Period ,
659,21500006,4,11:37,MISS Bogdanovic 20' Jump Shot,,,202711,Bojan Bogdanovic,BKN,0,,,0,,,Missed Shot ,
660,21500006,4,11:35,Robinson REBOUND (Off:2 Def:2),,,203080,Thomas Robinson,BKN,0,,,0,,,Rebound ,Unknown
661,21500006,4,11:34,Robinson Poss Lost Ball Turnover (P1.T10),Moore STEAL (1 STL),,203080,Thomas Robinson,BKN,202734,E'Twaun Moore,CHI,0,,,Turnover ,Poss Lost Ball Turnover
662,21500006,4,11:31,,Brooks Out of Bounds - Bad Pass Turnover Turnover (P1.T14),,201166,Aaron Brooks,CHI,0,,,0,,,Turnover ,Out-of-Bounds Bad Pass Turnover
663,21500006,4,11:19,MISS Bogdanovic 10' Turnaround Jump Shot,,,202711,Bojan Bogdanovic,BKN,0,,,0,,,Missed Shot ,
664,21500006,4,11:17,,McDermott REBOUND (Off:1 Def:1),,203926,Doug McDermott,CHI,0,,,0,,,Rebound ,Unknown
665,21500006,4,11:07,,Moore 7' Jump Shot (6 PTS),88 - 71,202734,E'Twaun Moore,CHI,0,,,0,,,Made Shot ,
666,21500006,4,11:00,,Brooks P.FOUL (P3.T1) (N.Buchert),,201166,Aaron Brooks,CHI,203499,Shane Larkin,BKN,0,,,Foul ,Personal
667,21500006,4,10:48,MISS Robinson 9' Jump Shot,,,203080,Thomas Robinson,BKN,0,,,0,,,Missed Shot ,
668,21500006,4,10:46,,Noah REBOUND (Off:1 Def:4),,201149,Joakim Noah,CHI,0,,,0,,,Rebound ,Unknown
669,21500006,4,10:42,,Gibson OFF.Foul (P1) (D.Stafford),,201959,Taj Gibson,CHI,200745,Andrea Bargnani,BKN,0,,,Foul ,Offensive
670,21500006,4,10:42,,Gibson Foul Turnover (P2.T15),,201959,Taj Gibson,CHI,0,,,0,,,Turnover ,Foul
671,21500006,4,10:30,MISS Bargnani 22' Jump Shot,,,200745,Andrea Bargnani,BKN,0,,,0,,,Missed Shot ,
672,21500006,4,10:29,,Brooks REBOUND (Off:0 Def:1),,201166,Aaron Brooks,CHI,0,,,0,,,Rebound ,Unknown
673,21500006,4,10:19,,MISS Gibson 6' Hook Shot,,201959,Taj Gibson,CHI,0,,,0,,,Missed Shot ,
674,21500006,4,10:18,Robinson REBOUND (Off:2 Def:3),,,203080,Thomas Robinson,BKN,0,,,0,,,Rebound ,Unknown
675,21500006,4,10:07,Bargnani 3' Layup (12 PTS) (Larkin 7 AST),,88 - 73,200745,Andrea Bargnani,BKN,203499,Shane Larkin,BKN,0,,,Made Shot ,
676,21500006,4,10:07,,Brooks S.FOUL (P4.T2) (N.Buchert),,201166,Aaron Brooks,CHI,200745,Andrea Bargnani,BKN,0,,,Foul ,Shooting
677,21500006,4,10:07,Bargnani Free Throw 1 of 1 (13 PTS),,88 - 74,200745,Andrea Bargnani,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 1
678,21500006,4,9:54,Robinson STEAL (2 STL),Moore Lost Ball Turnover (P1.T16),,202734,E'Twaun Moore,CHI,203080,Thomas Robinson,BKN,0,,,Turnover ,Lost Ball
679,21500006,4,9:43,Larkin 16' Jump Shot (6 PTS),,88 - 76,203499,Shane Larkin,BKN,0,,,0,,,Made Shot ,
680,21500006,4,9:36,Larkin STEAL (3 STL),Moore Lost Ball Turnover (P2.T17),,202734,E'Twaun Moore,CHI,203499,Shane Larkin,BKN,0,,,Turnover ,Lost Ball
681,21500006,4,9:31,Larkin Lost Ball Turnover (P2.T11),Brooks STEAL (1 STL),,203499,Shane Larkin,BKN,201166,Aaron Brooks,CHI,0,,,Turnover ,Lost Ball
682,21500006,4,9:21,,Moore 27' 3PT Jump Shot (9 PTS),91 - 76,202734,E'Twaun Moore,CHI,0,,,0,,,Made Shot ,
683,21500006,4,9:10,Bargnani 19' Jump Shot (15 PTS) (Larkin 8 AST),,91 - 78,200745,Andrea Bargnani,BKN,203499,Shane Larkin,BKN,0,,,Made Shot ,
684,21500006,4,8:52,,MISS Brooks 25' 3PT Jump Shot,,201166,Aaron Brooks,CHI,0,,,0,,,Missed Shot ,
685,21500006,4,8:50,Hollis-Jefferson REBOUND (Off:0 Def:5),,,1626178,Rondae Hollis-Jefferson,BKN,0,,,0,,,Rebound ,Unknown
686,21500006,4,8:38,,Noah S.FOUL (P2.T3) (K.Scott),,201149,Joakim Noah,CHI,203080,Thomas Robinson,BKN,0,,,Foul ,Shooting
687,21500006,4,8:38,,,,0,,,0,,,0,,,Timeout ,Official
688,21500006,4,8:38,,SUB: Hinrich FOR Brooks,,201166,Aaron Brooks,CHI,2550,Kirk Hinrich,CHI,0,,,Substitution ,
689,21500006,4,8:38,MISS Robinson Free Throw 1 of 2,,,203080,Thomas Robinson,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
690,21500006,4,8:38,NETS Rebound,,,1610612751,,,0,,,0,,,Rebound ,Normal Rebound
691,21500006,4,8:38,MISS Robinson Free Throw 2 of 2,,,203080,Thomas Robinson,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
692,21500006,4,8:37,,Noah REBOUND (Off:1 Def:5),,201149,Joakim Noah,CHI,0,,,0,,,Rebound ,Unknown
693,21500006,4,8:17,Bargnani S.FOUL (P4.T1) (K.Scott),,,200745,Andrea Bargnani,BKN,201959,Taj Gibson,CHI,0,,,Foul ,Shooting
694,21500006,4,8:17,,Gibson Free Throw 1 of 2 (3 PTS),92 - 78,201959,Taj Gibson,CHI,0,,,0,,,Free Throw ,Free Throw 1 of 2
695,21500006,4,8:17,SUB: Lopez FOR Robinson,,,203080,Thomas Robinson,BKN,201572,Brook Lopez,BKN,0,,,Substitution ,
696,21500006,4,8:17,,MISS Gibson Free Throw 2 of 2,,201959,Taj Gibson,CHI,0,,,0,,,Free Throw ,Free Throw 2 of 2
697,21500006,4,8:16,Bargnani REBOUND (Off:2 Def:3),,,200745,Andrea Bargnani,BKN,0,,,0,,,Rebound ,Unknown
698,21500006,4,8:07,MISS Larkin 12' Driving Bank Shot,,,203499,Shane Larkin,BKN,0,,,0,,,Missed Shot ,
699,21500006,4,8:06,Lopez REBOUND (Off:3 Def:3),,,201572,Brook Lopez,BKN,0,,,0,,,Rebound ,Unknown
700,21500006,4,8:05,Lopez 2' Tip Layup Shot (18 PTS),,92 - 80,201572,Brook Lopez,BKN,0,,,0,,,Made Shot ,
701,21500006,4,8:05,,Noah S.FOUL (P3.T4) (D.Stafford),,201149,Joakim Noah,CHI,201572,Brook Lopez,BKN,0,,,Foul ,Shooting
702,21500006,4,8:05,Lopez Free Throw 1 of 1 (19 PTS),,92 - 81,201572,Brook Lopez,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 1
703,21500006,4,7:38,,McDermott 27' 3PT Jump Shot (8 PTS) (Hinrich 1 AST),95 - 81,203926,Doug McDermott,CHI,2550,Kirk Hinrich,CHI,0,,,Made Shot ,
704,21500006,4,7:14,Lopez 14' Jump Shot (21 PTS),,95 - 83,201572,Brook Lopez,BKN,0,,,0,,,Made Shot ,
705,21500006,4,7:14,,Noah S.FOUL (P4.PN) (N.Buchert),,201149,Joakim Noah,CHI,201572,Brook Lopez,BKN,0,,,Foul ,Shooting
706,21500006,4,7:14,,SUB: Butler FOR Moore,,202734,E'Twaun Moore,CHI,202710,Jimmy Butler,CHI,0,,,Substitution ,
707,21500006,4,7:14,SUB: Johnson FOR Hollis-Jefferson,,,1626178,Rondae Hollis-Jefferson,BKN,2207,Joe Johnson,BKN,0,,,Substitution ,
708,21500006,4,7:14,Lopez Free Throw 1 of 1 (22 PTS),,95 - 84,201572,Brook Lopez,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 1
709,21500006,4,6:56,,MISS Noah 5' Turnaround Jump Shot,,201149,Joakim Noah,CHI,0,,,0,,,Missed Shot ,
710,21500006,4,6:55,Bargnani REBOUND (Off:2 Def:4),,,200745,Andrea Bargnani,BKN,0,,,0,,,Rebound ,Unknown
711,21500006,4,6:33,Lopez Lost Ball Turnover (P3.T12),Noah STEAL (2 STL),,201572,Brook Lopez,BKN,201149,Joakim Noah,CHI,0,,,Turnover ,Lost Ball
712,21500006,4,6:30,Johnson STEAL (1 STL),Noah Bad Pass Turnover (P2.T18),,201149,Joakim Noah,CHI,2207,Joe Johnson,BKN,0,,,Turnover ,Bad Pass
713,21500006,4,6:28,,Noah S.FOUL (P5.PN) (K.Scott),,201149,Joakim Noah,CHI,202711,Bojan Bogdanovic,BKN,0,,,Foul ,Shooting
714,21500006,4,6:28,Bogdanovic Free Throw 1 of 2 (8 PTS),,95 - 85,202711,Bojan Bogdanovic,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
715,21500006,4,6:28,,SUB: Gasol FOR Noah,,201149,Joakim Noah,CHI,2200,Pau Gasol,CHI,0,,,Substitution ,
716,21500006,4,6:28,,SUB: Rose FOR McDermott,,203926,Doug McDermott,CHI,201565,Derrick Rose,CHI,0,,,Substitution ,
717,21500006,4,6:28,Bogdanovic Free Throw 2 of 2 (9 PTS),,95 - 86,202711,Bojan Bogdanovic,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
718,21500006,4,6:17,Larkin BLOCK (1 BLK),MISS Rose 10' Floating Jump Shot,,201565,Derrick Rose,CHI,0,,,203499,Shane Larkin,BKN,Missed Shot ,
719,21500006,4,6:15,,Bulls Rebound,,1610612741,,,0,,,0,,,Rebound ,Unknown
720,21500006,4,6:08,,Butler 26' 3PT Turnaround Jump Shot (17 PTS),98 - 86,202710,Jimmy Butler,CHI,0,,,0,,,Made Shot ,
721,21500006,4,5:56,,Gibson P.FOUL (P2.PN) (N.Buchert),,201959,Taj Gibson,CHI,200745,Andrea Bargnani,BKN,0,,,Foul ,Personal
722,21500006,4,5:56,NETS Timeout: Regular (Full 4 Short 2),,,1610612751,,,0,,,0,,,Timeout ,Regular
723,21500006,4,5:56,,,,456,Chuck Person,,0,,,0,,,Instant Replay ,Support Ruling
724,21500006,4,5:56,,,,476,,,0,,,0,,,Instant Replay ,Support Ruling
725,21500006,4,5:56,SUB: Brown FOR Larkin,,,203499,Shane Larkin,BKN,203900,Markel Brown,BKN,0,,,Substitution ,
726,21500006,4,5:56,Bargnani Free Throw 1 of 2 (16 PTS),,98 - 87,200745,Andrea Bargnani,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
727,21500006,4,5:56,Bargnani Free Throw 2 of 2 (17 PTS),,98 - 88,200745,Andrea Bargnani,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
728,21500006,4,5:35,,MISS Rose 17' Jump Shot,,201565,Derrick Rose,CHI,0,,,0,,,Missed Shot ,
729,21500006,4,5:34,,Gasol REBOUND (Off:1 Def:8),,2200,Pau Gasol,CHI,0,,,0,,,Rebound ,Unknown
730,21500006,4,5:29,,Butler 3' Layup (19 PTS) (Gasol 3 AST),100 - 88,202710,Jimmy Butler,CHI,2200,Pau Gasol,CHI,0,,,Made Shot ,
731,21500006,4,5:08,Brown 20' Jump Shot (2 PTS),,100 - 90,203900,Markel Brown,BKN,0,,,0,,,Made Shot ,
732,21500006,4,4:46,,MISS Rose 25' 3PT Jump Shot,,201565,Derrick Rose,CHI,0,,,0,,,Missed Shot ,
733,21500006,4,4:45,Bargnani REBOUND (Off:2 Def:5),,,200745,Andrea Bargnani,BKN,0,,,0,,,Rebound ,Unknown
734,21500006,4,4:32,MISS Bargnani 9' Turnaround Fadeaway Shot,,,200745,Andrea Bargnani,BKN,0,,,0,,,Missed Shot ,
735,21500006,4,4:31,,Butler REBOUND (Off:1 Def:3),,202710,Jimmy Butler,CHI,0,,,0,,,Rebound ,Unknown
736,21500006,4,4:18,,Gibson Offensive Goaltending Turnover (P3.T19),,201959,Taj Gibson,CHI,0,,,0,,,Turnover ,Offensive Goaltending
737,21500006,4,4:18,SUB: Young FOR Bargnani,,,200745,Andrea Bargnani,BKN,201152,Thaddeus Young,BKN,0,,,Substitution ,
738,21500006,4,4:08,Brown 20' Jump Shot (4 PTS),,100 - 92,203900,Markel Brown,BKN,0,,,0,,,Made Shot ,
739,21500006,4,3:52,,MISS Gasol 20' Jump Shot,,2200,Pau Gasol,CHI,0,,,0,,,Missed Shot ,
740,21500006,4,3:51,Johnson REBOUND (Off:3 Def:6),,,2207,Joe Johnson,BKN,0,,,0,,,Rebound ,Unknown
741,21500006,4,3:43,MISS Young 18' Jump Shot,,,201152,Thaddeus Young,BKN,0,,,0,,,Missed Shot ,
742,21500006,4,3:42,Lopez REBOUND (Off:4 Def:3),,,201572,Brook Lopez,BKN,0,,,0,,,Rebound ,Unknown
743,21500006,4,3:41,,Gibson P.FOUL (P3.PN) (N.Buchert),,201959,Taj Gibson,CHI,201572,Brook Lopez,BKN,0,,,Foul ,Personal
744,21500006,4,3:41,Lopez Free Throw 1 of 2 (23 PTS),,100 - 93,201572,Brook Lopez,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
745,21500006,4,3:41,,SUB: Mirotic FOR Gibson,,201959,Taj Gibson,CHI,202703,Nikola Mirotic,CHI,0,,,Substitution ,
746,21500006,4,3:41,,SUB: Snell FOR Hinrich,,2550,Kirk Hinrich,CHI,203503,Tony Snell,CHI,0,,,Substitution ,
747,21500006,4,3:41,Lopez Free Throw 2 of 2 (24 PTS),,100 - 94,201572,Brook Lopez,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
